target_A,L_nH,Ron,Roff,step,status,pass,peak_V,Ioff1_A,Ion2_A,Ioff2_A,name,error
45,5,3.5,7.0,500p,ok,False,124.76059117056047,44.96932075914397,44.721521887876904,48.27628131829217,I45_L5_on3.5_off7_500p_search,
45,5,4.0,6.5,500p,ok,False,124.39911847462305,44.96177332822139,44.70843732034036,48.253430012737795,I45_L5_on4_off6.5_500p_search,
45,5,4.5,6.0,500p,ok,False,132.8086470635779,44.95427171743987,44.695400909085436,48.23288859394366,I45_L5_on4.5_off6_500p_search,
45,5,5.0,5.5,500p,ok,False,148.63802232553707,44.946785774602496,44.6824164317174,48.210874032727,I45_L5_on5_off5.5_500p_search,
45,5,5.5,5.0,500p,ok,False,125.05295321470139,44.93933108659088,44.66949071093579,48.186303728505756,I45_L5_on5.5_off5_500p_search,
45,5,6.0,4.5,500p,ok,False,141.4148112150528,44.93189983678451,44.65659648454431,48.16404567583257,I45_L5_on6_off4.5_500p_search,
45,5,6.5,4.0,500p,ok,False,143.56839044921102,44.92448851789723,44.643682903300835,48.143854758987054,I45_L5_on6.5_off4_500p_search,
45,5,7.0,3.5,500p,ok,False,144.42052728663808,44.917104537224354,44.63075415139725,48.12068796193219,I45_L5_on7_off3.5_500p_search,
45,5,7.5,3.0,500p,ok,False,141.9768878715642,44.90974323030915,44.617841567698726,48.09796936889535,I45_L5_on7.5_off3_500p_search,
45,5,8.0,2.5,500p,ok,False,119.49134872444736,44.90240610799619,44.60497452534273,48.07836320986402,I45_L5_on8_off2.5_500p_search,
45,5,8.5,2.0,500p,ok,False,118.98404828335394,44.89508384951325,44.59218233468461,48.0566090725508,I45_L5_on8.5_off2_500p_search,
45,5,9.0,1.5,500p,ok,False,118.52623566534096,44.88778322799349,44.57947713181634,48.03345231020292,I45_L5_on9_off1.5_500p_search,
45,5,9.5,1.0,500p,ok,False,140.47143421987315,44.88049871556791,44.56688122598116,48.00981583312383,I45_L5_on9.5_off1_500p_search,
45,5,10.0,0.5,500p,ok,False,135.32519089165638,44.87322991790745,44.55444028312436,47.98660091881642,I45_L5_on10_off0.5_500p_search,
45,5,0.5,10.5,500p,ok,False,147.5427481323072,45.0154574591461,44.80619024704179,48.415446133666464,I45_L5_on0.5_off10.5_500p_search,
45,5,1.0,10.0,500p,ok,False,135.9442501164979,45.00767589257543,44.792885611541614,48.387910272703394,I45_L5_on1_off10_500p_search,
45,5,1.5,9.5,500p,ok,False,124.34357114737465,44.99982809509713,44.779538618533735,48.36400829786763,I45_L5_on1.5_off9.5_500p_search,
45,5,2.0,9.0,500p,ok,False,133.1043473119373,44.99217044954893,44.76639327323176,48.34772709153926,I45_L5_on2_off9_500p_search,
45,5,2.5,8.5,500p,ok,False,143.29612146305254,44.98447948608911,44.75321587143417,48.32837827162577,I45_L5_on2.5_off8.5_500p_search,
45,5,3.0,8.0,500p,ok,False,124.99839338381221,44.976877671649945,44.74013234241094,48.30370023155726,I45_L5_on3_off8_500p_search,
45,5,3.5,7.5,500p,ok,False,124.95501111642223,44.96931025949476,44.72705694832745,48.280433236072696,I45_L5_on3.5_off7.5_500p_search,
45,5,4.0,7.0,500p,ok,False,124.74398725429933,44.96177472684097,44.713980592571396,48.260702284763425,I45_L5_on4_off7_500p_search,
45,5,4.5,6.5,500p,ok,False,124.3822964854155,44.954266121647315,44.700934684415685,48.2370519261171,I45_L5_on4.5_off6.5_500p_search,
45,5,5.0,6.0,500p,ok,False,139.04382446258202,44.94678576707377,44.6879275481981,48.21616341691969,I45_L5_on5_off6_500p_search,
45,5,5.5,5.5,500p,ok,False,131.82572867842745,44.93933261706045,44.6749697784512,48.193817925964424,I45_L5_on5.5_off5.5_500p_search,
45,5,6.0,5.0,500p,ok,False,122.62350802016765,44.931900243676274,44.66206660447127,48.1684843651585,I45_L5_on6_off5_500p_search,
45,5,6.5,4.5,500p,ok,False,147.6888434414156,44.92448820231059,44.649185100085994,48.14895843219988,I45_L5_on6.5_off4.5_500p_search,
45,5,7.0,4.0,500p,ok,False,145.26795404738508,44.91710434379717,44.63630624531516,48.12695772708471,I45_L5_on7_off4_500p_search,
45,5,7.5,3.5,500p,ok,False,143.85697309339645,44.90974441501706,44.623401606361945,48.103322333451345,I45_L5_on7.5_off3.5_500p_search,
45,5,8.0,3.0,500p,ok,False,129.809270716561,44.90240507555402,44.61051122731791,48.08295189544214,I45_L5_on8_off3_500p_search,
45,5,8.5,2.5,500p,ok,False,119.46751306730967,44.89508387828925,44.59767501795826,48.062334563475176,I45_L5_on8.5_off2.5_500p_search,
45,5,9.0,2.0,500p,ok,False,118.96496669068239,44.88778471218813,44.58489101119987,48.04012147887105,I45_L5_on9_off2_500p_search,
45,5,9.5,1.5,500p,ok,False,125.16804929741032,44.8805002478599,44.57220344867237,48.01712146907442,I45_L5_on9.5_off1.5_500p_search,
45,5,10.0,1.0,500p,ok,False,139.28363465024668,44.873230211549505,44.55962242286402,47.992170444471135,I45_L5_on10_off1_500p_search,
45,5,10.5,0.5,500p,ok,False,132.5827598433234,44.865974243158696,44.54720618862866,47.96999406408036,I45_L5_on10.5_off0.5_500p_search,
45,5,0.5,11.0,500p,ok,False,136.15213293382666,45.01545762489075,44.81173338052068,48.4212011123632,I45_L5_on0.5_off11_500p_search,
45,5,1.0,10.5,500p,ok,False,148.0429630073786,45.00760485952181,44.79834070972437,48.394881892616034,I45_L5_on1_off10.5_500p_search,
45,5,1.5,10.0,500p,ok,False,129.11198120792878,44.9998274900973,44.78504089304319,48.36951813074787,I45_L5_on1.5_off10_500p_search,
45,5,2.0,9.5,500p,ok,False,132.7817443079378,44.992123814879086,44.77183821310607,48.35022674139658,I45_L5_on2_off9.5_500p_search,
45,5,2.5,9.0,500p,ok,False,149.18675839970433,44.984479260718565,44.758707645454585,48.33378392177257,I45_L5_on2.5_off9_500p_search,
45,5,3.0,8.5,500p,ok,False,134.32241936079524,44.976878080653535,44.74561687833175,48.310790855032046,I45_L5_on3_off8.5_500p_search,
45,5,3.5,8.0,500p,ok,False,124.98299729293286,44.969310038616534,44.73256984779599,48.286042704484316,I45_L5_on3.5_off8_500p_search,
45,5,4.0,7.5,500p,ok,False,124.93796909745606,44.961773012394374,44.719524657680054,48.266468857194056,I45_L5_on4_off7.5_500p_search,
45,5,4.5,7.0,500p,ok,False,136.4568753724185,44.954265608649116,44.70648424791957,48.24123760659291,I45_L5_on4.5_off7_500p_search,
45,5,5.0,6.5,500p,ok,False,124.36552348807287,44.94678569963492,44.69345950779999,48.221556614215395,I45_L5_on5_off6.5_500p_search,
45,5,5.5,6.0,500p,ok,False,130.675237799469,44.93933101860749,44.68047959134516,48.199770225173175,I45_L5_on5.5_off6_500p_search,
45,5,6.0,5.5,500p,ok,False,123.26605792112986,44.93189985735467,44.667543219234396,48.17481722084809,I45_L5_on6_off5.5_500p_search,
45,5,6.5,5.0,500p,ok,False,129.91783288003032,44.9244891646797,44.65466252960476,48.15310494291151,I45_L5_on6.5_off5_500p_search,
45,5,7.0,4.5,500p,ok,False,146.81065800660127,44.91712664985721,44.641837410863566,48.13275516256998,I45_L5_on7_off4.5_500p_search,
45,5,7.5,4.0,500p,ok,False,144.3684991186661,44.90974360849981,44.62895268304435,48.109523669046304,I45_L5_on7.5_off4_500p_search,
45,5,8.0,3.5,500p,ok,False,142.44956113212007,44.90240442136631,44.61606859479762,48.08716074646765,I45_L5_on8_off3.5_500p_search,
45,5,8.5,3.0,500p,ok,False,120.01304673917659,44.89508396252324,44.60319785097209,48.067243132471596,I45_L5_on8.5_off3_500p_search,
45,5,9.0,2.5,500p,ok,False,119.44874526658107,44.88778370933051,44.5903834374459,48.04608159669639,I45_L5_on9_off2.5_500p_search,
45,5,9.5,2.0,500p,ok,False,118.94566145136069,44.880499196910485,44.57761436685638,48.023696560815225,I45_L5_on9.5_off2_500p_search,
45,5,10.0,1.5,500p,ok,False,139.07777372875884,44.87324376597543,44.56495661577875,47.99940351891732,I45_L5_on10_off1.5_500p_search,
45,5,10.5,1.0,500p,ok,False,136.32180986582435,44.865974393874865,44.55237694699658,47.9754226365424,I45_L5_on10.5_off1_500p_search,
45,5,11.0,0.5,500p,ok,False,128.3915402068185,44.85873065593089,44.53996130976701,47.95302965071125,I45_L5_on11_off0.5_500p_search,
45,5,0.5,11.5,500p,ok,False,123.85099812098261,45.0155778304692,44.81741731581741,48.42624603267015,I45_L5_on0.5_off11.5_500p_search,
45,5,1.0,11.0,500p,ok,False,144.2512081424036,45.00760422230629,44.803883164741684,48.40224053936422,I45_L5_on1_off11_500p_search,
45,5,1.5,10.5,500p,ok,False,142.71503724596178,44.99982748020435,44.790566627799386,48.375689274898825,I45_L5_on1.5_off10.5_500p_search,
45,5,2.0,10.0,500p,ok,False,136.76489572002444,44.992124296837964,44.777341163694395,48.354010729682145,I45_L5_on2_off10_500p_search,
45,5,2.5,9.5,500p,ok,False,149.42243136970075,44.984479247677434,44.764197572953805,48.33865202406816,I45_L5_on2.5_off9.5_500p_search,
45,5,3.0,9.0,500p,ok,False,149.06186485972947,44.97687761440283,44.751110718780566,48.31667943758375,I45_L5_on3_off9_500p_search,
45,5,3.5,8.5,500p,ok,False,124.87790884924077,44.96930975961613,44.73805536569892,48.29257863463399,I45_L5_on3.5_off8.5_500p_search,
45,5,4.0,8.0,500p,ok,False,124.96765428936716,44.961772788999035,44.725037187677074,48.27082975548738,I45_L5_on4_off8_500p_search,
45,5,4.5,7.5,500p,ok,False,138.54233543684057,44.95426490206294,44.71202115276537,48.248258519933145,I45_L5_on4.5_off7.5_500p_search,
45,5,5.0,7.0,500p,ok,False,127.104448010873,44.94678591636555,44.69901154784752,48.22557371016977,I45_L5_on5_off7_500p_search,
45,5,5.5,6.5,500p,ok,False,124.34871293351338,44.93933114064456,44.68600973323032,48.20507266714614,I45_L5_on5.5_off6.5_500p_search,
45,5,6.0,6.0,500p,ok,False,123.84683682341434,44.93193192696279,44.67308580130532,48.18216458751561,I45_L5_on6_off6_500p_search,
45,5,6.5,5.5,500p,ok,False,123.2490324052722,44.924488304801095,44.66013799728217,48.15757075289364,I45_L5_on6.5_off5.5_500p_search,
45,5,7.0,5.0,500p,ok,False,142.95744299446196,44.917104119174724,44.64728432208058,48.13804424272537,I45_L5_on7_off5_500p_search,
45,5,7.5,4.5,500p,ok,False,144.9697217936564,44.909745691411544,44.63446371835061,48.11596106031048,I45_L5_on7.5_off4.5_500p_search,
45,5,8.0,4.0,500p,ok,False,141.06606525983184,44.902404350106295,44.62162047656212,48.09250645981619,I45_L5_on8_off4_500p_search,
45,5,8.5,3.5,500p,ok,False,131.55537673954328,44.89508537670615,44.60875714081408,48.071945206775034,I45_L5_on8.5_off3.5_500p_search,
45,5,9.0,3.0,500p,ok,False,119.99422602592936,44.88778344328572,44.59590506194306,48.05100261756885,I45_L5_on9_off3_500p_search,
45,5,9.5,2.5,500p,ok,False,119.43012410868063,44.880498899391505,44.58309938459565,48.02967225848554,I45_L5_on9.5_off2.5_500p_search,
45,5,10.0,2.0,500p,ok,False,123.55124035450989,44.873229790203496,44.570353750760056,48.006931391034485,I45_L5_on10_off2_500p_search,
45,5,10.5,1.5,500p,ok,False,139.61405673087907,44.865975983501485,44.55769809866202,47.981773424815735,I45_L5_on10.5_off1.5_500p_search,
45,5,11.0,1.0,500p,ok,False,133.40100745278193,44.8587309528254,44.54514317732706,47.95888803375916,I45_L5_on11_off1_500p_search,
45,5,11.5,0.5,500p,ok,False,120.38322381995707,44.85149722814331,44.53273813594542,47.93560684844907,I45_L5_on11.5_off0.5_500p_search,
45,5,0.5,12.0,500p,ok,False,121.47253065248736,45.01557231080742,44.82297868271998,48.43021830222614,I45_L5_on0.5_off12_500p_search,
45,5,1.0,11.5,500p,ok,False,125.06897415120237,45.00770425477278,44.80954604304471,48.409420243133816,I45_L5_on1_off11.5_500p_search,
45,5,1.5,11.0,500p,ok,False,147.81082700023913,44.9998287657679,44.79611010253019,48.38254120733677,I45_L5_on1.5_off11_500p_search,
45,5,2.0,10.5,500p,ok,False,143.17876775557193,44.992141005741956,44.78288300483481,48.35896185199487,I45_L5_on2_off10.5_500p_search,
45,5,2.5,10.0,500p,ok,False,148.67579882856566,44.9844779301756,44.769712763616084,48.34212341112825,I45_L5_on2.5_off10_500p_search,
45,5,3.0,9.5,500p,ok,False,146.2172167990582,44.97687786338301,44.75660011022104,48.3218208642033,I45_L5_on3_off9.5_500p_search,
45,5,3.5,9.0,500p,ok,False,142.44910027462967,44.969309760769725,44.7435470076894,48.29914322893133,I45_L5_on3.5_off9_500p_search,
45,5,4.0,8.5,500p,ok,False,124.86293062297824,44.961773314014536,44.73052164688942,48.27581041999731,I45_L5_on4_off8.5_500p_search,
45,5,4.5,8.0,500p,ok,False,135.201097844326,44.95426677208572,44.71753584992772,48.25541307454532,I45_L5_on4.5_off8_500p_search,
45,5,5.0,7.5,500p,ok,False,146.4681410559563,44.94678581192891,44.704547061770334,48.229549231566764,I45_L5_on5_off7.5_500p_search,
45,5,5.5,7.0,500p,ok,False,124.69498122534239,44.93933172106307,44.69156232053969,48.21028570366922,I45_L5_on5.5_off7_500p_search,
45,5,6.0,6.5,500p,ok,False,124.33228976894156,44.931900453210844,44.67858481645512,48.1884215880394,I45_L5_on6_off6.5_500p_search,
45,5,6.5,6.0,500p,ok,False,123.82869812487941,44.92448876239601,44.665648551616194,48.16363670865821,I45_L5_on6.5_off6_500p_search,
45,5,7.0,5.5,500p,ok,False,123.23193326756858,44.917103937524736,44.65275578759429,48.14241713976372,I45_L5_on7_off5.5_500p_search,
45,5,7.5,5.0,500p,ok,False,143.67483543215675,44.90974339242296,44.63993047019387,48.121863522361565,I45_L5_on7.5_off5_500p_search,
45,5,8.0,4.5,500p,ok,False,139.73134619914327,44.902404987423196,44.6271298356433,48.09878128680554,I45_L5_on8_off4.5_500p_search,
45,5,8.5,4.0,500p,ok,False,142.23423979357833,44.89508583115008,44.614309033608514,48.07659858145782,I45_L5_on8.5_off4_500p_search,
45,5,9.0,3.5,500p,ok,False,121.79651920547384,44.88778394216646,44.60146299718337,48.055548457043415,I45_L5_on9_off3.5_500p_search,
45,5,9.5,3.0,500p,ok,False,119.97543432048114,44.88049889356613,44.58862831301982,48.03471788579664,I45_L5_on9.5_off3_500p_search,
45,5,10.0,2.5,500p,ok,False,119.41142146118881,44.87322961288112,44.57583858748683,48.01313062219026,I45_L5_on10_off2.5_500p_search,
45,5,10.5,2.0,500p,ok,False,137.7881305428091,44.86597446912616,44.56310812783094,47.98865403121311,I45_L5_on10.5_off2_500p_search,
45,5,11.0,1.5,500p,ok,False,137.1409073646002,44.85873079845808,44.55046235129538,47.96524460044851,I45_L5_on11_off1.5_500p_search,
45,5,11.5,1.0,500p,ok,False,128.57843220609394,44.851497500213,44.53792034033601,47.94207300240739,I45_L5_on11.5_off1_500p_search,
45,5,12.0,0.5,500p,ok,False,117.73327613617961,44.844271061660805,44.525521421687955,47.91870796627271,I45_L5_on12_off0.5_500p_search,
45,5,1.0,12.0,500p,ok,False,121.45867619830715,45.00760448974915,44.815013142308715,48.41551682855168,I45_L5_on1_off12_500p_search,
45,5,1.5,11.5,500p,ok,False,136.21609915945058,44.9998285952815,44.80167302350879,48.39000638263433,I45_L5_on1.5_off11.5_500p_search,
45,5,2.0,11.0,500p,ok,False,147.26569309516708,44.992133711009245,44.78842390422571,48.36474626565018,I45_L5_on2_off11_500p_search,
45,5,2.5,10.5,500p,ok,False,148.0053730304688,44.9844794464819,44.77522469435345,48.34540587895152,I45_L5_on2.5_off10.5_500p_search,
45,5,3.0,10.0,500p,ok,False,139.31014245292405,44.97687794534761,44.7621024054816,48.327470577158444,I45_L5_on3_off10_500p_search,
45,5,3.5,9.5,500p,ok,False,148.36406124550103,44.96932074459122,44.74904670495789,48.30509409383272,I45_L5_on3.5_off9.5_500p_search,
45,5,4.0,9.0,500p,ok,False,137.07816197550434,44.961773027497756,44.73601433108308,48.281533573770055,I45_L5_on4_off9_500p_search,
45,5,4.5,8.5,500p,ok,False,135.3963172051659,44.95426543406381,44.723019646521195,48.26078931296051,I45_L5_on4.5_off8.5_500p_search,
45,5,5.0,8.0,500p,ok,False,147.95981437977008,44.94678603285071,44.71005950325325,48.23567150656447,I45_L5_on5_off8_500p_search,
45,5,5.5,7.5,500p,ok,False,137.0382621375943,44.93933209287338,44.697097944071245,48.21449498624641,I45_L5_on5.5_off7.5_500p_search,
45,5,6.0,7.0,500p,ok,False,124.67823525647519,44.931901013296425,44.68413698229491,48.19389355572046,I45_L5_on6_off7_500p_search,
45,5,6.5,6.5,500p,ok,False,124.31560068110451,44.92451284677122,44.671202893924885,48.17058306112658,I45_L5_on6.5_off6.5_500p_search,
45,5,7.0,6.0,500p,ok,False,123.81313307510402,44.917103920788634,44.65826899066898,48.146781736021104,I45_L5_on7_off6_500p_search,
45,5,7.5,5.5,500p,ok,False,135.02675212992284,44.909743626010446,44.64540644208661,48.12726984191189,I45_L5_on7.5_off5.5_500p_search,
45,5,8.0,5.0,500p,ok,False,139.6705094873611,44.90240518847328,44.632599759558076,48.10525400040518,I45_L5_on8_off5_500p_search,
45,5,8.5,4.5,500p,ok,False,137.78897622864744,44.89508733009906,44.61981949738361,48.08205634108715,I45_L5_on8.5_off4.5_500p_search,
45,5,9.0,4.0,500p,ok,False,133.08283706852998,44.887783062809014,44.60701462449465,48.06061539833323,I45_L5_on9_off4_500p_search,
45,5,9.5,3.5,500p,ok,False,120.55684419554446,44.880504443511626,44.5941908396483,48.039143539085494,I45_L5_on9.5_off3.5_500p_search,
45,5,10.0,3.0,500p,ok,False,119.9566652285215,44.873230135588976,44.58136728761234,48.01825343560235,I45_L5_on10_off3_500p_search,
45,5,10.5,2.5,500p,ok,False,124.33098156831875,44.86597441199129,44.56859109511845,47.99558033721065,I45_L5_on10.5_off2.5_500p_search,
45,5,11.0,2.0,500p,ok,False,139.45411297963614,44.858730797996046,44.5558716042449,47.97132181941873,I45_L5_on11_off2_500p_search,
45,5,11.5,1.5,500p,ok,False,134.22712585348518,44.85149688217714,44.5432373321624,47.948919237615904,I45_L5_on11.5_off1.5_500p_search,
45,5,12.0,1.0,500p,ok,False,120.06253827746201,44.84427077187106,44.53070274630023,47.925184960917626,I45_L5_on12_off1_500p_search,
45,5,1.5,12.0,500p,ok,False,121.44089469193752,44.99982770089773,44.80723817118237,48.397674751875655,I45_L5_on1.5_off12_500p_search,
45,5,2.0,11.5,500p,ok,False,142.19445675354655,44.99219809781342,44.794044528092144,48.37135128798117,I45_L5_on2_off11.5_500p_search,
45,5,2.5,11.0,500p,ok,False,146.50603365354584,44.984479237483775,44.7807660741427,48.349580466900896,I45_L5_on2.5_off11_500p_search,
45,5,3.0,10.5,500p,ok,False,135.36767382202456,44.97687735982767,44.76762541696784,48.332860652352174,I45_L5_on3_off10.5_500p_search,
45,5,3.5,10.0,500p,ok,False,133.99810201349558,44.96930988663608,44.75453865035847,48.31002350060442,I45_L5_on3.5_off10_500p_search,
45,5,4.0,9.5,500p,ok,False,146.9839327301363,44.961772979216676,44.7415028146139,48.287610743680276,I45_L5_on4_off9.5_500p_search,
45,5,4.5,9.0,500p,ok,False,140.25427496443888,44.954265612863836,44.7285106574394,48.26557717626599,I45_L5_on4.5_off9_500p_search,
45,5,5.0,8.5,500p,ok,False,147.72095896547194,44.94678592723797,44.71554468505098,48.242957527565565,I45_L5_on5_off8.5_500p_search,
45,5,5.5,8.0,500p,ok,False,146.75829071776832,44.93933149170175,44.70260973884827,48.218334911377745,I45_L5_on5.5_off8_500p_search,
45,5,6.0,7.5,500p,ok,False,125.68352917939511,44.93189997814047,44.6896705839164,48.199110678940706,I45_L5_on6_off7.5_500p_search,
45,5,6.5,7.0,500p,ok,False,124.66199207948502,44.92448579907091,44.67672539758064,48.17703533319453,I45_L5_on6.5_off7_500p_search,
45,5,7.0,6.5,500p,ok,False,131.80538501523665,44.91710420658278,44.66379212928732,48.15263837163569,I45_L5_on7_off6.5_500p_search,
45,5,7.5,6.0,500p,ok,False,123.79532920662577,44.90974380069354,44.650914337675324,48.13186099377357,I45_L5_on7.5_off6_500p_search,
45,5,8.0,5.5,500p,ok,False,136.92175245567515,44.902403911582745,44.63807321824805,48.111118738997355,I45_L5_on8_off5.5_500p_search,
45,5,8.5,5.0,500p,ok,False,134.36942626035813,44.89508463632926,44.62528587556504,48.0884074952728,I45_L5_on8.5_off5_500p_search,
45,5,9.0,4.5,500p,ok,False,141.80482589379713,44.88779323241015,44.61253233749049,48.066166393901945,I45_L5_on9_off4.5_500p_search,
45,5,9.5,4.0,500p,ok,False,124.6017964175584,44.880498887766294,44.59973651533488,48.04361357964448,I45_L5_on9.5_off4_500p_search,
45,5,10.0,3.5,500p,ok,False,120.53817874014987,44.873229839428554,44.58692383477725,48.022772221558924,I45_L5_on10_off3.5_500p_search,
45,5,10.5,3.0,500p,ok,False,119.93791232962506,44.865974469525284,44.574118872902126,48.00123985983656,I45_L5_on10.5_off3_500p_search,
45,5,11.0,2.5,500p,ok,False,137.34523888191183,44.85873081967491,44.561355891615534,47.977171945225905,I45_L5_on11_off2.5_500p_search,
45,5,11.5,2.0,500p,ok,False,137.4177417147032,44.851497640303485,44.54864884125858,47.95510173734639,I45_L5_on11.5_off2_500p_search,
45,5,12.0,1.5,500p,ok,False,129.3300246456385,44.84427161757403,44.536025469165715,47.932456691291485,I45_L5_on12_off1.5_500p_search,
45,5,2.0,12.0,500p,ok,False,123.20205444455753,44.992125400257706,44.79953749472589,48.37853129261338,I45_L5_on2_off12_500p_search,
45,5,2.5,11.5,500p,ok,False,140.80339968162932,44.984479286156024,44.78632727951859,48.35482127043245,I45_L5_on2.5_off11.5_500p_search,
45,5,3.0,11.0,500p,ok,False,133.2670167799214,44.97687787662483,44.77316692947108,48.337184685219846,I45_L5_on3_off11_500p_search,
45,5,3.5,10.5,500p,ok,False,123.31659086951015,44.96932211559247,44.76007288130346,48.315108269687116,I45_L5_on3.5_off10.5_500p_search,
45,5,4.0,10.0,500p,ok,False,143.76775170541308,44.961773393672125,44.74700583192177,48.29355380802544,I45_L5_on4_off10_500p_search,
45,5,4.5,9.5,500p,ok,False,145.8801242606872,44.954270623141625,44.734001876415896,48.27078798575527,I45_L5_on4.5_off9.5_500p_search,
45,5,5.0,9.0,500p,ok,False,147.29622119593628,44.94678591288576,44.721035036203276,48.24949369123434,I45_L5_on5_off9_500p_search,
45,5,5.5,8.5,500p,ok,False,138.97487455887065,44.939331268526956,44.70809473684615,48.223759667525286,I45_L5_on5.5_off8.5_500p_search,
45,5,6.0,8.0,500p,ok,False,142.335987347102,44.93190013803638,44.695182339786186,48.20369051225932,I45_L5_on6_off8_500p_search,
45,5,6.5,7.5,500p,ok,False,125.26408139260793,44.92448827417551,44.68226341446079,48.18269849664907,I45_L5_on6.5_off7.5_500p_search,
45,5,7.0,7.0,500p,ok,False,132.1064555240529,44.91710551536192,44.66935024176961,48.15918189612132,I45_L5_on7_off7_500p_search,
45,5,7.5,6.5,500p,ok,False,129.08709013892846,44.90974342263026,44.656442707263096,48.136120482768085,I45_L5_on7.5_off6.5_500p_search,
45,5,8.0,6.0,500p,ok,False,127.89761126595059,44.90240393912137,44.6435804816668,48.11644394598683,I45_L5_on8_off6_500p_search,
45,5,8.5,5.5,500p,ok,False,133.14536077729505,44.89508493515352,44.630760826228645,48.094681835164565,I45_L5_on8.5_off5.5_500p_search,
45,5,9.0,5.0,500p,ok,False,134.79251352614875,44.88778370097767,44.61799164922259,48.07187149280578,I45_L5_on9_off5_500p_search,
45,5,9.5,4.5,500p,ok,False,134.6619778311422,44.88049974240073,44.605245466343604,48.04911587971154,I45_L5_on9.5_off4.5_500p_search,
45,5,10.0,4.0,500p,ok,False,122.96958641156645,44.87322946030744,44.59247413652766,48.027130863947484,I45_L5_on10_off4_500p_search,
45,5,10.5,3.5,500p,ok,False,120.51946160352931,44.86597470745466,44.5796758204583,48.0060573196518,I45_L5_on10.5_off3.5_500p_search,
45,5,11.0,3.0,500p,ok,False,126.8480935080591,44.85873093688611,44.56688300165804,47.98295178386205,I45_L5_on11_off3_500p_search,
45,5,11.5,2.5,500p,ok,False,138.99051678313154,44.85149722477376,44.55413028796574,47.96046504696974,I45_L5_on11.5_off2.5_500p_search,
45,5,12.0,2.0,500p,ok,False,134.59581442973666,44.84427089771475,44.54142917203285,47.939072669173136,I45_L5_on12_off2_500p_search,
45,5,2.5,12.0,500p,ok,False,127.41744442743627,44.984479266724556,44.79189335691534,48.360854853208366,I45_L5_on2.5_off12_500p_search,
45,5,3.0,11.5,500p,ok,False,128.50658610731415,44.976932408942986,44.77878279050329,48.34123643453648,I45_L5_on3_off11.5_500p_search,
45,5,3.5,11.0,500p,ok,False,122.72658356786945,44.9693208349905,44.76561235372562,48.321107960125595,I45_L5_on3.5_off11_500p_search,
45,5,4.0,10.5,500p,ok,False,123.30312913909209,44.96177361748187,44.752527410777205,48.2987321840156,I45_L5_on4_off10.5_500p_search,
45,5,4.5,10.0,500p,ok,False,146.16390388497345,44.95426578596849,44.73950121751931,48.276374175495114,I45_L5_on4.5_off10_500p_search,
45,5,5.0,9.5,500p,ok,False,146.81672956995718,44.946786051044455,44.726523355352874,48.2549551457212,I45_L5_on5_off9.5_500p_search,
45,5,5.5,9.0,500p,ok,False,135.84309754904956,44.93933123362773,44.713584968038795,48.23010408201916,I45_L5_on5.5_off9_500p_search,
45,5,6.0,8.5,500p,ok,False,143.41733554490364,44.93189986772008,44.700668224223854,48.20760333228481,I45_L5_on6_off8.5_500p_search,
45,5,6.5,8.0,500p,ok,False,135.5257946431804,44.924488650802324,44.687776077731264,48.18800379823975,I45_L5_on6.5_off8_500p_search,
45,5,7.0,7.5,500p,ok,False,132.84640677189836,44.91710436895298,44.67488427356594,48.16564729573424,I45_L5_on7_off7.5_500p_search,
45,5,7.5,7.0,500p,ok,False,138.3303014955575,44.90974379940658,44.661993403800345,48.141761872839126,I45_L5_on7.5_off7_500p_search,
45,5,8.0,6.5,500p,ok,False,124.26467472903845,44.90240385550891,44.64910878162994,48.121317099931574,I45_L5_on8_off6.5_500p_search,
45,5,8.5,6.0,500p,ok,False,130.08127598970123,44.89508472218825,44.63626702254574,48.100268953312316,I45_L5_on8.5_off6_500p_search,
45,5,9.0,5.5,500p,ok,False,130.08303406626936,44.887784501695016,44.62346668452724,48.07810289333895,I45_L5_on9_off5.5_500p_search,
45,5,9.5,5.0,500p,ok,False,141.2023223189989,44.88049871321518,44.610711100373635,48.05558428005717,I45_L5_on9.5_off5_500p_search,
45,5,10.0,4.5,500p,ok,False,127.60984422588174,44.873230363695725,44.597983401014055,48.03186695714522,I45_L5_on10_off4.5_500p_search,
45,5,10.5,4.0,500p,ok,False,122.52112457193294,44.86597427982467,44.585226265524774,48.010665851189096,I45_L5_on10.5_off4_500p_search,
45,5,11.0,3.5,500p,ok,False,120.50091386049115,44.858731499076576,44.57243977451489,47.98843966629467,I45_L5_on11_off3.5_500p_search,
45,5,11.5,3.0,500p,ok,False,137.65436123024074,44.851497013314514,44.55965705043933,47.965317871198316,I45_L5_on11.5_off3_500p_search,
45,5,12.0,2.5,500p,ok,False,137.16991933993165,44.844271181270706,44.54691274847651,47.944589924750865,I45_L5_on12_off2.5_500p_search,
45,5,3.0,12.0,500p,ok,False,121.40848555960656,44.97687787164024,44.78429397474288,48.345751764980854,I45_L5_on3_off12_500p_search,
45,5,3.5,11.5,500p,ok,False,122.07819344176761,44.969321141924475,44.77117360688553,48.327234004544884,I45_L5_on3.5_off11.5_500p_search,
45,5,4.0,11.0,500p,ok,False,122.71442496838712,44.96177350673008,44.75806751702982,48.30332087285005,I45_L5_on4_off11_500p_search,
