frequency_hz,parallel_per_bank,total_devices,phase_voltage_rms_v,line_voltage_rms_v,phase_current_rms_a,peak_device_a,conduction_w,overlap_w,coss_w,deadtime_w,gate_drive_w,fet_loss_w,total_modeled_loss_w,efficiency_estimate_pct,hottest_device_w,junction_estimate_c,required_max_sink_k_per_w,loss_budget_w,remaining_other_loss_budget_w,minimum_pulse_margin_ns,passes_screen,failed_constraints
31000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,6.435395525020118,0.5952,1.3728843786709584,0.03162,216.34298841030738,216.3746084103074,98.85916727430681,43.268597682061475,111.92231721847378,0.1604488404159585,94.22110552763652,-122.15350288267086,35.657833030574956,False,user_peak_current_limit;efficiency_target
32000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,6.642988929053025,0.6144,1.4171709715313119,0.03264,216.61406840720062,216.6467084072006,98.8577490173254,43.322813681440124,111.98737641772814,0.16007284604345345,94.22110552763652,-122.42560287956408,33.606025748369476,False,user_peak_current_limit;efficiency_target
33000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,6.8505823330859315,0.6335999999999999,1.4614575643916654,0.03366,216.8851484040939,216.9188084040939,98.8563308010367,43.37702968081879,112.05243561698255,0.15969779156521102,94.22110552763652,-122.69770287645738,31.67857042266132,False,user_peak_current_limit;efficiency_target
34000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,7.058175737118838,0.6527999999999999,1.505744157252019,0.03468,217.15622840098717,217.19090840098718,98.85491262543897,43.431245680197435,112.11749481623693,0.15932367346137108,94.22110552763652,-122.96980287335066,29.864494821994814,False,user_peak_current_limit;efficiency_target
35000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,7.265769141151745,0.6719999999999999,1.5500307501123725,0.0357,217.4273083978804,217.4630083978804,98.85349449053045,43.48546167957608,112.18255401549129,0.1589504882296269,94.22110552763652,-123.24190287024388,28.15408068422353,False,user_peak_current_limit;efficiency_target
36000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,7.473362545184653,0.6911999999999999,1.594317342972726,0.036719999999999996,217.69838839477367,217.73510839477368,98.8520763963094,43.53967767895473,112.24761321474568,0.15857823238511615,94.22110552763652,-123.51400286713715,26.538689554106213,False,user_peak_current_limit;efficiency_target
37000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,7.68095594921756,0.7103999999999999,1.6386039358330795,0.037739999999999996,217.96946839166694,218.00720839166695,98.85065834277404,43.59389367833338,112.31267241400006,0.15820690246031255,94.22110552763652,-123.78610286403043,25.01061686345469,False,user_peak_current_limit;efficiency_target
38000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,7.8885493532504665,0.7295999999999999,1.6828905286934328,0.038759999999999996,218.2405483885602,218.2793083885602,98.84924032992267,43.64810967771204,112.37773161325445,0.15783649500491811,94.22110552763652,-124.05820286092367,23.562969051258516,False,user_peak_current_limit;efficiency_target
39000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,8.096142757283374,0.7488,1.7271771215537863,0.039779999999999996,218.51162838545346,218.55140838545347,98.84782235775349,43.70232567709069,112.44279081250883,0.15746700658575621,94.22110552763652,-124.33030285781695,22.189559588405732,False,user_peak_current_limit;efficiency_target
40000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,8.30373616131628,0.768,1.7714637144141399,0.040799999999999996,218.78270838234673,218.82350838234672,98.84640442626477,43.75654167646934,112.50785001176321,0.15709843378666558,94.22110552763652,-124.60240285471019,20.88482059869559,False,user_peak_current_limit;efficiency_target
