Freq.	I(C1)	I(C2)	I(C3)	I(C4)
2.70570570570571e+04	-2.50883471389945e-01,1.83209785249116e-03	-2.48326139573855e-01,-4.51162061051413e-03	-2.49401622327567e-01,-1.54139332532405e-03	-2.50655616644971e-01,4.41100091094274e-03
2.72522522522523e+04	-2.50905459468453e-01,1.86153067247813e-03	-2.48301989760042e-01,-4.58013888697474e-03	-2.49397015793499e-01,-1.56555445371264e-03	-2.50669856690687e-01,4.47562870971733e-03
2.74474474474475e+04	-2.50927760563756e-01,1.89157408618301e-03	-2.48277564278752e-01,-4.64995777760548e-03	-2.49392394414713e-01,-1.59018879535972e-03	-2.50684128205570e-01,4.54141995209506e-03
2.76426426426427e+04	-2.50950378249074e-01,1.92224757344386e-03	-2.48252864449820e-01,-4.72111610271717e-03	-2.49387761440065e-01,-1.61531042834422e-03	-2.50698423052326e-01,4.60840805966981e-03
2.78378378378379e+04	-2.50973316048888e-01,1.95357138128775e-03	-2.48227891982297e-01,-4.79365411788274e-03	-2.49383120392829e-01,-1.64093393809446e-03	-2.50712732478717e-01,4.67662762950351e-03
2.80330330330331e+04	-2.50996577426948e-01,1.98556655983436e-03	-2.48202649010182e-01,-4.86761357725788e-03	-2.49378475091985e-01,-1.66707443827966e-03	-2.50727047072538e-01,4.74611448243921e-03
2.82282282282283e+04	-2.51020165772079e-01,2.01825499994126e-03	-2.48177138130779e-01,-4.94303780007163e-03	-2.49373829674070e-01,-1.69374759278333e-03	-2.50741356715593e-01,4.81690571391808e-03
2.84234234234235e+04	-2.51044084385681e-01,2.05165947336529e-03	-2.48151362443926e-01,-5.01997174081893e-03	-2.49369188615844e-01,-1.72096963879755e-03	-2.50755650534297e-01,4.88903974710963e-03
2.86186186186187e+04	-2.51068336463987e-01,2.08580367436494e-03	-2.48125325598633e-01,-5.09846206222119e-03	-2.49364556760928e-01,-1.74875741045225e-03	-2.50769916844139e-01,4.96255638789947e-03
2.88138138138139e+04	-2.51092925081962e-01,2.12071226413097e-03	-2.48099031838935e-01,-5.17855721262794e-03	-2.49359939346211e-01,-1.77712836391878e-03	-2.50784143093507e-01,5.03749688296478e-03
2.90090090090091e+04	-2.51117853172706e-01,2.15641091704575e-03	-2.48072486057891e-01,-5.26030750652265e-03	-2.49355342031895e-01,-1.80610060319574e-03	-2.50798315800249e-01,5.11390397980804e-03
2.92042042042043e+04	-2.51143123508051e-01,2.19292637002735e-03	-2.48045693852323e-01,-5.34376520971042e-03	-2.49350770933084e-01,-1.83569290717635e-03	-2.50812420484727e-01,5.19182198967144e-03
2.93993993993995e+04	-2.51168738672960e-01,2.23028647373209e-03	-2.48018661585793e-01,-5.42898462811778e-03	-2.49346232653811e-01,-1.86592475776396e-03	-2.50826441598415e-01,5.27129685324849e-03
2.95945945945947e+04	-2.51194701041636e-01,2.26852024726776e-03	-2.47991396453041e-01,-5.51602220171222e-03	-2.49341734324749e-01,-1.89681636896725e-03	-2.50840362445630e-01,5.35237620898889e-03
2.97897897897899e+04	-2.51221012749268e-01,2.30765793549589e-03	-2.47963906553695e-01,-5.60493660241845e-03	-2.49337283641733e-01,-1.92838871751313e-03	-2.50854165099548e-01,5.43510946432553e-03
2.99849849849851e+04	-2.51247675659376e-01,2.34773106911638e-03	-2.47936200969105e-01,-5.69578883750040e-03	-2.49332888910869e-01,-1.96066357398507e-03	-2.50867830312906e-01,5.51954787011208e-03
