Freq.	I(C1)	I(C2)	I(C3)	I(C4)
8.90027782555652e+02	-2.49688778010340e-01,-2.22095253262952e-05	-2.49686887742418e-01,-3.55298457248952e-05	-2.49687764253358e-01,2.55960043231608e-05	-2.49688653509534e-01,3.58042414931828e-05
9.00027982359648e+02	-2.49688798254391e-01,-2.24467269188434e-05	-2.49686865256820e-01,-3.59169768837036e-05	-2.49687761576998e-01,2.58962176789637e-05	-2.49688670934608e-01,3.62193203399480e-05
9.10028182163644e+02	-2.49688818724908e-01,-2.26840684908646e-05	-2.49686842519627e-01,-3.63042569021136e-05	-2.49687758870600e-01,2.61963004500079e-05	-2.49688688554536e-01,3.66342742199730e-05
9.20028381967640e+02	-2.49688839421935e-01,-2.29215457073162e-05	-2.49686819530861e-01,-3.66916815440390e-05	-2.49687756134190e-01,2.64962570760990e-05	-2.49688706369355e-01,3.70491076356629e-05
9.30028581771636e+02	-2.49688860345437e-01,-2.31591542999643e-05	-2.49686796290469e-01,-3.70792466403469e-05	-2.49687753367724e-01,2.67960919298273e-05	-2.49688724379030e-01,3.74638250223804e-05
9.40028781575632e+02	-2.49688881495464e-01,-2.33968902452015e-05	-2.49686772798475e-01,-3.74669482665085e-05	-2.49687750571234e-01,2.70958091394685e-05	-2.49688742583604e-01,3.78784305709100e-05
9.50028981379628e+02	-2.49688902872000e-01,-2.36347497022529e-05	-2.49686749054842e-01,-3.78547826808297e-05	-2.49687747744692e-01,2.73954126503241e-05	-2.49688760983057e-01,3.82929282891848e-05
9.60029181183624e+02	-2.49688924475080e-01,-2.38727290397430e-05	-2.49686725059583e-01,-3.82427463509247e-05	-2.49687744888117e-01,2.76949061982522e-05	-2.49688779577422e-01,3.87073219759541e-05
9.70029380987620e+02	-2.49688946304684e-01,-2.41108246788582e-05	-2.49686700812657e-01,-3.86308357971837e-05	-2.49687742001476e-01,2.79942934666948e-05	-2.49688798366674e-01,3.91216153772417e-05
9.80029580791617e+02	-2.49688968360861e-01,-2.43490332062542e-05	-2.49686676314088e-01,-3.90190477053529e-05	-2.49687739084802e-01,2.82935779735711e-05	-2.49688817350857e-01,3.95358120736062e-05
9.90029780595613e+02	-2.49688990643582e-01,-2.45873513082290e-05	-2.49686651563826e-01,-3.94073788608360e-05	-2.49687736138052e-01,2.85927631370999e-05	-2.49688836529939e-01,3.99499155460380e-05
1.00002998039961e+03	-2.49689013152871e-01,-2.48257760868976e-05	-2.49686626561869e-01,-3.97958264649819e-05	-2.49687733161233e-01,2.88918519597778e-05	-2.49688855903938e-01,4.03639288597439e-05
1.01003018020360e+03	-2.49689035888766e-01,-2.50643043040978e-05	-2.49686601308235e-01,-4.01843873785994e-05	-2.49687730154371e-01,2.91908477844048e-05	-2.49688875472891e-01,4.07778554201174e-05
1.02003038000760e+03	-2.49689058851228e-01,-2.53029332023455e-05	-2.49686575802858e-01,-4.05730589435640e-05	-2.49687727117409e-01,2.94897534729149e-05	-2.49688895236751e-01,4.11916981519802e-05
1.03003057981160e+03	-2.49689082040309e-01,-2.55416599697217e-05	-2.49686550045769e-01,-4.09618384469700e-05	-2.49687724050385e-01,2.97885719420030e-05	-2.49688915195568e-01,4.16054600346164e-05
1.04003077961559e+03	-2.49689105455999e-01,-2.57804820332253e-05	-2.49686524036931e-01,-4.13507234151098e-05	-2.49687720953272e-01,3.00873058691731e-05	-2.49688935349326e-01,4.20191438083074e-05
1.05003097941959e+03	-2.49689129098330e-01,-2.60193967798552e-05	-2.49686497776355e-01,-4.17397113342057e-05	-2.49687717826088e-01,3.03859579720414e-05	-2.49688955698054e-01,4.24327522535077e-05
1.06003117922359e+03	-2.49689152967280e-01,-2.62584017757041e-05	-2.49686471263990e-01,-4.21287998695521e-05	-2.49687714668792e-01,3.06845307890789e-05	-2.49688976241724e-01,4.28462879713669e-05
1.07003137902758e+03	-2.49689177062881e-01,-2.64974946636853e-05	-2.49686444499847e-01,-4.25179867632235e-05	-2.49687711481404e-01,3.09830267820571e-05	-2.49688996980365e-01,4.32597534865104e-05
1.08003157883158e+03	-2.49689201385160e-01,-2.67366731642734e-05	-2.49686417483925e-01,-4.29072698350770e-05	-2.49687708263931e-01,3.12814483351223e-05	-2.49689017913999e-01,4.36731512456464e-05
1.09003177863557e+03	-2.49689225934089e-01,-2.69759350514542e-05	-2.49686390216172e-01,-4.32966469582335e-05	-2.49687705016330e-01,3.15797977789114e-05	-2.49689039042592e-01,4.40864836424038e-05
1.10003197843957e+03	-2.49689250709715e-01,-2.72152782581978e-05	-2.49686362696611e-01,-4.36861161650199e-05	-2.49687701738632e-01,3.18780772851075e-05	-2.49689060366188e-01,4.44997529111411e-05
1.11003217824357e+03	-2.49689275712035e-01,-2.74547008378745e-05	-2.49686334925211e-01,-4.40756756081196e-05	-2.49687698430818e-01,3.21762889048985e-05	-2.49689081884780e-01,4.49129611659802e-05
1.12003237804756e+03	-2.49689300941059e-01,-2.76942006830323e-05	-2.49686306901954e-01,-4.44653232793508e-05	-2.49687695092877e-01,3.24744348504470e-05	-2.49689103598369e-01,4.53261106817947e-05
1.13003257785156e+03	-2.49689326396810e-01,-2.79337760257435e-05	-2.49686278626842e-01,-4.48550575101275e-05	-2.49687691724820e-01,3.27725169943989e-05	-2.49689125506979e-01,4.57392033940113e-05
1.14003277765555e+03	-2.49689352079294e-01,-2.81734249629219e-05	-2.49686250099850e-01,-4.52448764966256e-05	-2.49687688326633e-01,3.30705373443747e-05	-2.49689147610607e-01,4.61522413731338e-05
1.15003297745955e+03	-2.49689377988515e-01,-2.84131458093694e-05	-2.49686221320957e-01,-4.56347786532192e-05	-2.49687684898303e-01,3.33684976902910e-05	-2.49689169909253e-01,4.65652264719588e-05
1.16003317726355e+03	-2.49689404124500e-01,-2.86529368569961e-05	-2.49686192290164e-01,-4.60247623709117e-05	-2.49687681439840e-01,3.36663998449694e-05	-2.49689192402941e-01,4.69781605660256e-05
